employee_id,company_id,dept,seniority,salary,join_date,quit_date
239741,9,data_science,15,215000,6/11/2012,10/24/2014
391280,3,sales,10,103000,12/17/2012,11/14/2014
925259,2,data_science,9,202000,11/21/2011,10/31/2014
586047,1,engineer,20,323000,2/13/2012,8/14/2015
377640,1,customer_service,13,73000,2/29/2012,3/15/2013
251181,2,customer_service,2,30000,6/11/2012,9/25/2015
648231,10,data_science,6,167000,5/26/2015,NA
761636,4,engineer,19,241000,8/2/2011,1/17/2014
997927,4,engineer,26,233000,4/4/2011,4/9/2012
728292,2,customer_service,22,118000,3/9/2015,NA
54072,1,customer_service,2,27000,9/30/2013,5/29/2015
284409,2,customer_service,15,131000,10/13/2014,10/9/2015
254697,5,data_science,20,275000,7/15/2013,8/8/2014
278090,5,engineer,8,162000,12/12/2011,4/4/2014
103835,1,data_science,19,293000,5/26/2015,NA
161499,3,customer_service,19,95000,12/27/2012,1/24/2014
456320,5,engineer,15,204000,6/17/2014,NA
393045,1,engineer,7,147000,5/31/2011,4/5/2013
657176,1,engineer,9,174000,9/10/2012,8/7/2015
293921,1,engineer,25,248000,9/17/2012,5/23/2014
799911,3,customer_service,3,22000,12/8/2014,NA
391359,8,data_science,16,228000,10/17/2011,11/23/2012
172471,1,customer_service,11,76000,2/18/2014,NA
476439,1,design,3,35000,10/4/2012,11/1/2013
775686,9,customer_service,10,59000,9/4/2012,NA
288717,8,customer_service,6,57000,4/16/2012,8/29/2014
140236,1,marketing,17,216000,7/3/2013,7/11/2014
692140,2,customer_service,25,127000,12/12/2011,3/7/2014
89156,2,customer_service,1,28000,5/27/2014,NA
212021,1,data_science,17,273000,11/29/2012,NA
193611,7,engineer,17,214000,3/11/2013,6/12/2015
963928,3,engineer,20,262000,5/16/2011,3/6/2015
683965,8,data_science,13,170000,9/4/2012,9/6/2013
549960,1,customer_service,3,34000,9/26/2011,NA
35059,1,customer_service,6,87000,4/8/2013,5/29/2015
798854,6,marketing,25,141000,7/2/2012,5/15/2015
353387,4,customer_service,20,88000,2/18/2015,NA
313235,2,engineer,12,202000,2/11/2013,12/5/2014
82461,2,engineer,5,214000,7/9/2012,NA
834901,1,customer_service,28,93000,12/9/2013,2/13/2015
842697,2,customer_service,26,95000,10/7/2013,11/21/2014
764228,5,sales,8,90000,10/28/2013,8/28/2015
985726,3,customer_service,16,92000,11/29/2012,10/4/2013
651293,4,design,1,44000,11/16/2015,NA
828744,3,sales,14,108000,2/11/2013,1/31/2014
698775,1,engineer,11,180000,6/17/2013,5/30/2014
784256,5,data_science,14,149000,5/16/2011,1/4/2013
637922,1,engineer,8,190000,6/24/2015,NA
452067,10,customer_service,5,68000,2/19/2013,1/10/2014
885104,1,customer_service,4,31000,7/8/2013,NA
103334,1,customer_service,25,129000,9/29/2014,NA
678080,1,engineer,21,326000,11/10/2014,10/16/2015
951427,2,marketing,28,218000,1/20/2015,NA
32101,1,customer_service,14,83000,11/17/2014,11/27/2015
952163,1,customer_service,7,77000,1/30/2012,2/22/2013
310732,9,customer_service,12,56000,4/30/2012,NA
655120,1,customer_service,3,29000,9/5/2013,8/21/2015
282633,2,customer_service,4,29000,1/9/2012,3/13/2015
401515,5,engineer,21,206000,2/18/2014,NA
113282,2,marketing,24,199000,5/23/2011,3/13/2013
536376,1,data_science,1,60000,4/2/2012,4/24/2015
707909,1,marketing,6,150000,11/19/2013,NA
880214,2,engineer,3,69000,7/28/2014,NA
362371,1,marketing,12,122000,8/20/2013,9/11/2015
577972,6,marketing,9,106000,5/7/2012,4/4/2014
449315,2,customer_service,3,27000,2/3/2014,2/20/2015
176687,1,customer_service,3,29000,5/27/2014,NA
201989,2,engineer,29,272000,5/14/2014,5/15/2015
48982,1,customer_service,17,117000,6/26/2014,NA
848101,2,engineer,7,182000,10/7/2013,11/7/2014
205228,2,design,18,236000,8/29/2011,6/21/2013
244019,5,marketing,17,171000,7/5/2012,10/10/2014
679383,1,design,9,151000,5/21/2012,4/4/2014
753816,1,marketing,3,52000,12/3/2012,11/29/2013
18855,2,engineer,15,227000,1/13/2015,NA
336080,2,engineer,12,165000,6/6/2011,5/4/2012
426218,2,customer_service,29,118000,3/2/2011,7/12/2013
324887,4,customer_service,14,47000,10/27/2014,NA
262762,2,sales,3,56000,4/28/2014,NA
469345,3,customer_service,23,101000,10/14/2013,10/9/2014
968571,5,customer_service,6,62000,6/10/2013,7/25/2014
975096,1,customer_service,16,125000,4/27/2015,NA
86086,2,customer_service,4,31000,1/21/2014,NA
61702,5,customer_service,7,70000,7/8/2013,6/20/2014
766655,7,design,14,1.00E+05,2/4/2013,10/2/2014
865376,2,engineer,10,222000,9/28/2015,NA
837786,3,data_science,29,291000,9/4/2012,10/18/2013
699331,7,design,6,97000,4/28/2014,NA
817384,5,customer_service,9,54000,2/10/2014,10/24/2014
43577,1,customer_service,20,128000,2/27/2012,5/2/2014
185264,1,design,7,135000,3/28/2011,3/9/2012
801753,2,design,4,47000,10/31/2011,10/19/2012
57612,3,data_science,10,151000,10/11/2012,9/6/2013
899099,3,customer_service,10,53000,12/24/2012,NA
586192,1,design,7,144000,5/21/2014,6/19/2015
537900,3,customer_service,11,60000,1/21/2014,2/6/2015
974138,2,sales,16,233000,10/19/2015,NA
883998,5,sales,23,157000,12/3/2014,NA
452879,1,marketing,4,52000,6/23/2011,3/6/2015
883140,1,customer_service,3,33000,9/16/2013,NA
532201,2,customer_service,17,130000,1/22/2013,2/14/2014
971318,3,customer_service,25,84000,2/11/2014,NA
869766,3,data_science,23,192000,6/20/2011,7/20/2012
521139,1,marketing,23,154000,4/14/2015,NA
644228,1,customer_service,19,116000,10/8/2012,NA
13137,4,engineer,29,208000,3/16/2015,NA
50960,5,data_science,10,153000,6/23/2014,7/10/2015
990081,2,engineer,2,67000,7/9/2012,4/4/2014
671251,6,engineer,15,232000,3/30/2015,NA
825635,7,customer_service,24,1.00E+05,9/27/2012,9/20/2013
920197,8,customer_service,17,93000,11/4/2013,11/25/2014
832037,10,marketing,8,1.00E+05,12/8/2014,NA
487322,8,data_science,11,175000,4/11/2011,2/24/2012
163517,8,customer_service,5,56000,8/5/2013,8/15/2014
312487,2,sales,3,53000,7/29/2014,1/26/2015
870865,1,customer_service,16,135000,6/9/2014,6/19/2015
530317,1,design,12,114000,7/14/2014,7/24/2015
58552,2,data_science,21,282000,1/6/2014,NA
344520,3,customer_service,21,120000,11/30/2015,NA
99277,1,customer_service,10,73000,8/25/2014,9/18/2015
771969,1,marketing,2,54000,12/18/2012,1/3/2014
235533,2,customer_service,7,70000,4/16/2014,NA
916762,1,data_science,10,182000,1/6/2014,12/4/2015
685998,3,data_science,12,155000,1/8/2013,1/31/2014
410622,2,customer_service,26,115000,12/15/2014,NA
132891,4,sales,13,102000,3/19/2012,5/3/2013
350664,7,engineer,18,249000,1/24/2011,5/1/2015
540467,2,engineer,27,269000,11/24/2014,NA
31005,1,sales,23,184000,7/1/2013,NA
752570,1,engineer,27,306000,12/27/2011,2/14/2014
914521,1,customer_service,23,113000,7/14/2014,6/19/2015
548413,3,marketing,1,40000,2/17/2015,NA
590164,3,customer_service,12,65000,7/15/2013,NA
597535,2,sales,7,112000,3/26/2012,4/26/2013
798555,5,customer_service,1,26000,5/21/2012,7/12/2013
556163,3,engineer,17,292000,9/7/2011,10/25/2013
348365,3,sales,21,153000,4/18/2011,NA
459175,3,customer_service,4,23000,1/21/2014,2/27/2015
966183,4,customer_service,25,104000,1/26/2015,NA
733978,5,engineer,2,65000,2/17/2015,NA
919584,3,sales,17,170000,9/24/2012,9/19/2014
52805,1,customer_service,24,103000,10/15/2012,9/26/2014
840965,2,customer_service,27,121000,2/21/2012,1/3/2014
753107,2,customer_service,28,94000,2/4/2013,NA
208327,3,engineer,15,211000,12/1/2014,11/13/2015
108185,4,customer_service,10,65000,1/28/2013,5/15/2015
991569,5,customer_service,29,96000,9/21/2015,NA
358935,9,engineer,11,130000,4/9/2014,NA
750361,5,engineer,17,227000,5/21/2012,5/30/2014
799102,8,data_science,5,165000,10/12/2015,NA
891707,4,data_science,26,240000,2/24/2014,4/24/2015
152094,2,marketing,1,55000,1/23/2013,2/28/2014
921842,1,customer_service,1,30000,6/2/2014,6/19/2015
351976,2,engineer,15,3.00E+05,10/20/2014,NA
228778,5,engineer,8,158000,1/10/2012,10/10/2014
741994,6,customer_service,22,108000,3/6/2014,2/6/2015
639300,4,customer_service,4,23000,7/8/2013,NA
701934,1,marketing,24,244000,3/25/2013,4/25/2014
454813,1,sales,10,112000,11/11/2013,10/17/2014
858600,2,customer_service,3,28000,11/17/2014,NA
562412,4,engineer,24,267000,5/4/2015,NA
92848,8,data_science,16,234000,4/14/2014,NA
234751,4,marketing,6,116000,9/9/2013,NA
388636,5,customer_service,7,57000,6/30/2015,NA
796816,10,engineer,28,217000,7/2/2012,NA
545877,2,marketing,26,183000,9/16/2015,NA
226772,3,engineer,2,63000,1/5/2015,NA
65943,3,sales,8,1.00E+05,2/28/2012,3/27/2013
30890,7,customer_service,25,97000,8/27/2013,10/24/2014
794722,1,data_science,17,331000,1/26/2015,NA
415796,1,engineer,3,64000,9/2/2014,7/17/2015
556054,3,customer_service,13,70000,6/20/2011,2/22/2013
207028,1,customer_service,17,136000,4/28/2014,4/17/2015
21034,2,engineer,29,324000,12/24/2012,8/22/2014
312035,2,sales,22,208000,11/12/2013,8/7/2015
650715,2,engineer,2,77000,5/1/2014,5/22/2015
680120,9,engineer,23,222000,8/29/2011,1/9/2015
390225,5,marketing,16,141000,6/9/2014,8/27/2015
437063,1,customer_service,11,84000,6/18/2012,9/6/2013
464846,1,customer_service,27,122000,9/9/2013,12/12/2014
127603,2,data_science,19,328000,2/23/2015,NA
373431,4,marketing,16,169000,3/7/2011,5/30/2014
261057,1,customer_service,9,69000,2/19/2013,NA
2818,2,engineer,5,239000,3/3/2014,5/29/2015
624743,1,marketing,23,227000,5/7/2012,5/8/2015
587639,3,customer_service,17,101000,10/15/2012,11/22/2013
296225,1,customer_service,2,29000,8/3/2015,NA
714068,5,customer_service,24,99000,5/12/2014,7/8/2015
730940,4,design,14,102000,2/13/2012,11/20/2015
673105,1,customer_service,18,115000,2/9/2015,NA
943367,3,engineer,14,180000,4/15/2013,NA
451018,3,customer_service,2,22000,5/14/2012,5/3/2013
271382,5,customer_service,27,104000,6/27/2011,6/29/2012
672057,3,customer_service,19,96000,2/24/2014,NA
63533,10,data_science,4,58000,11/9/2015,NA
638911,1,engineer,24,268000,10/17/2013,NA
240253,6,customer_service,8,49000,2/10/2014,1/9/2015
26501,2,customer_service,27,107000,12/7/2015,NA
409556,1,data_science,26,332000,11/16/2015,NA
734914,1,data_science,15,302000,3/5/2012,6/27/2014
858154,1,marketing,2,45000,2/27/2012,4/25/2014
478181,1,customer_service,12,74000,3/28/2011,8/2/2013
791713,9,marketing,20,190000,4/21/2014,NA
102498,2,engineer,19,288000,8/1/2013,NA
445455,3,data_science,18,236000,1/13/2014,8/14/2015
522409,1,customer_service,2,34000,9/8/2015,NA
28773,1,customer_service,9,81000,3/24/2015,NA
670699,8,data_science,15,240000,11/12/2012,11/8/2013
894820,1,engineer,8,186000,7/1/2013,3/27/2015
108155,1,sales,12,148000,1/23/2012,1/25/2013
528334,3,data_science,19,227000,2/19/2013,NA
652347,3,customer_service,1,24000,3/16/2015,NA
710276,2,customer_service,13,84000,11/12/2012,8/28/2015
11827,3,sales,4,33000,2/3/2014,NA
97953,1,customer_service,8,77000,1/7/2014,11/27/2015
583300,5,data_science,14,129000,2/17/2015,NA
752008,1,data_science,5,188000,12/15/2014,NA
166053,1,marketing,23,208000,10/1/2012,7/19/2013
694984,4,customer_service,8,68000,10/26/2015,NA
799605,2,customer_service,3,29000,12/10/2012,NA
643730,9,sales,23,172000,11/14/2013,NA
873734,2,data_science,9,205000,4/14/2014,NA
804851,1,design,7,110000,10/31/2011,11/9/2012
896480,8,design,12,107000,6/3/2014,NA
309406,7,customer_service,25,80000,8/6/2012,12/12/2014
383731,2,marketing,8,132000,2/28/2011,4/9/2012
464927,4,engineer,10,146000,11/5/2012,12/5/2014
447125,1,sales,8,120000,6/15/2015,NA
221690,3,sales,26,203000,12/23/2013,NA
545590,1,design,14,129000,11/5/2012,NA
666223,1,customer_service,27,124000,1/14/2013,6/27/2014
594655,1,design,19,197000,4/28/2014,NA
923871,5,engineer,9,171000,2/17/2015,NA
58378,4,marketing,15,163000,6/18/2012,6/28/2013
851084,1,engineer,11,193000,8/10/2015,NA
278678,8,data_science,23,220000,5/26/2015,NA
745410,4,engineer,16,248000,8/4/2014,NA
423202,2,engineer,9,204000,2/18/2014,NA
571824,2,marketing,4,46000,9/6/2011,NA
998413,1,sales,17,172000,9/17/2013,NA
962498,4,marketing,14,116000,1/28/2013,1/17/2014
373641,9,engineer,15,241000,1/22/2013,3/28/2014
996603,2,customer_service,17,108000,7/25/2011,8/24/2012
378480,1,customer_service,2,29000,2/17/2015,NA
746320,2,sales,6,145000,3/30/2011,4/9/2012
640715,5,customer_service,2,28000,7/5/2013,NA
403237,7,engineer,10,161000,11/25/2015,NA
887214,10,engineer,19,194000,6/27/2011,NA
86049,2,data_science,18,314000,5/16/2011,1/9/2015
658836,1,customer_service,9,77000,12/11/2012,1/3/2014
451139,10,customer_service,19,89000,6/14/2011,2/21/2014
450210,4,customer_service,28,106000,6/8/2015,NA
605862,9,customer_service,16,1.00E+05,8/26/2013,NA
992809,7,customer_service,29,104000,9/15/2014,NA
700540,3,customer_service,11,72000,3/4/2013,9/5/2014
34393,1,marketing,10,117000,12/1/2014,NA
95977,3,sales,16,151000,4/20/2011,5/4/2012
35090,7,design,13,104000,10/7/2013,10/24/2014
796524,5,design,23,153000,6/16/2014,8/7/2015
782949,2,design,16,178000,8/13/2012,8/1/2014
75389,1,engineer,11,182000,10/12/2015,NA
541246,4,sales,13,125000,12/29/2014,NA
959078,9,customer_service,24,96000,5/31/2011,6/28/2013
57087,3,engineer,9,157000,11/7/2011,1/17/2014
494420,2,customer_service,4,30000,1/17/2012,12/7/2012
22168,7,customer_service,7,71000,7/14/2014,NA
8254,6,design,21,169000,3/19/2012,2/27/2015
308355,3,marketing,18,163000,12/1/2014,NA
814946,3,marketing,16,186000,1/31/2011,10/11/2013
942057,6,engineer,25,241000,12/22/2014,NA
617600,4,customer_service,16,93000,10/16/2013,11/14/2014
591888,5,engineer,17,244000,11/11/2013,NA
211321,5,customer_service,4,23000,8/3/2011,10/26/2012
160516,10,marketing,3,49000,1/13/2014,NA
263591,1,sales,7,139000,1/13/2014,1/16/2015
245494,2,marketing,29,219000,7/30/2012,NA
882173,1,marketing,16,169000,2/23/2015,NA
173979,9,data_science,8,159000,2/24/2014,NA
421740,2,design,17,218000,2/27/2012,3/1/2013
134616,1,marketing,15,185000,3/13/2014,4/6/2015
841414,7,engineer,5,156000,7/25/2011,1/16/2015
666204,1,customer_service,15,129000,1/28/2013,4/17/2015
226754,10,data_science,14,180000,10/20/2014,10/23/2015
20030,1,customer_service,8,81000,12/1/2014,NA
186372,2,sales,24,180000,4/4/2012,1/25/2013
606611,5,marketing,9,97000,8/18/2014,NA
444461,4,marketing,17,166000,9/3/2013,11/20/2015
864380,2,sales,8,120000,4/20/2015,NA
445180,5,customer_service,7,62000,7/20/2015,NA
656541,1,customer_service,3,30000,4/14/2014,NA
271755,7,customer_service,2,21000,5/21/2012,NA
827929,1,data_science,22,302000,1/12/2015,NA
855524,7,engineer,14,175000,11/16/2015,NA
312864,1,engineer,19,358000,2/4/2013,NA
142601,1,engineer,1,62000,4/25/2011,6/1/2012
937872,3,customer_service,29,113000,3/9/2015,NA
933938,3,data_science,14,128000,4/9/2013,4/21/2014
201269,6,customer_service,3,22000,2/22/2011,10/16/2015
175447,1,sales,19,202000,12/9/2013,10/3/2014
578677,6,customer_service,21,95000,9/25/2012,NA
99942,1,data_science,19,330000,12/7/2015,NA
275221,1,data_science,24,332000,3/28/2012,NA
599688,2,marketing,18,197000,5/11/2015,NA
101412,3,engineer,6,144000,10/14/2013,10/24/2014
211010,1,customer_service,20,117000,10/22/2012,NA
400974,1,customer_service,17,101000,1/22/2013,2/21/2014
722636,2,data_science,17,264000,3/11/2013,3/13/2015
337482,2,sales,2,45000,11/10/2014,NA
414389,1,customer_service,9,75000,4/29/2013,4/25/2014
791211,5,marketing,2,35000,9/13/2011,NA
748274,5,sales,20,169000,4/14/2014,NA
425588,2,engineer,26,265000,2/13/2014,4/24/2015
471357,2,engineer,13,179000,5/19/2014,NA
42719,4,sales,6,111000,12/16/2013,NA
800400,2,sales,19,171000,6/3/2013,3/21/2014
839811,5,marketing,12,89000,11/25/2013,6/26/2015
64794,7,data_science,3,62000,6/9/2014,NA
833465,5,data_science,25,258000,4/16/2012,NA
589315,6,engineer,22,274000,5/21/2013,3/20/2015
241273,5,customer_service,2,24000,10/31/2011,11/29/2013
478024,1,sales,17,239000,3/29/2011,5/10/2013
677450,10,engineer,1,61000,2/2/2015,NA
945600,3,engineer,27,222000,4/11/2011,3/30/2012
571021,9,customer_service,17,110000,8/5/2013,9/24/2014
375968,1,sales,9,130000,2/7/2011,3/21/2014
328320,12,design,11,82000,1/13/2014,NA
522888,3,customer_service,19,103000,5/13/2013,5/30/2014
555843,10,customer_service,20,88000,7/14/2014,NA
571240,1,engineer,1,82000,6/24/2013,7/24/2015
976115,1,design,7,116000,4/30/2012,5/8/2015
871601,1,engineer,15,289000,2/10/2015,NA
268092,2,customer_service,16,115000,5/4/2015,NA
537281,6,sales,10,133000,5/19/2014,NA
408312,7,marketing,9,114000,9/12/2011,11/21/2014
830179,1,data_science,17,308000,9/10/2012,8/30/2013
300148,4,data_science,15,238000,10/13/2014,9/25/2015
595535,1,engineer,13,198000,11/2/2015,NA
835885,4,design,2,44000,9/6/2011,10/17/2014
605005,1,sales,7,112000,3/4/2014,1/16/2015
326579,2,engineer,29,296000,11/26/2012,3/6/2015
993607,1,customer_service,19,92000,6/18/2012,NA
685623,6,sales,7,93000,12/14/2011,1/23/2015
633172,2,engineer,6,209000,7/30/2012,8/9/2013
150697,3,data_science,16,253000,9/9/2013,NA
946816,1,customer_service,17,123000,10/6/2014,NA
688403,2,engineer,19,326000,7/23/2015,NA
582115,2,customer_service,24,123000,4/28/2014,4/2/2015
810937,1,engineer,22,294000,11/12/2012,NA
90470,1,data_science,6,201000,6/4/2012,5/9/2013
24441,3,marketing,18,156000,8/4/2014,8/7/2015
631183,4,customer_service,11,63000,10/14/2013,8/15/2014
190987,10,customer_service,13,62000,7/27/2015,NA
665476,3,design,14,123000,5/1/2012,NA
737767,4,marketing,15,171000,2/11/2013,2/21/2014
984638,6,customer_service,18,115000,1/23/2012,12/19/2014
693931,8,customer_service,5,53000,1/9/2013,10/25/2013
6801,4,data_science,5,161000,9/16/2013,10/9/2015
577377,4,marketing,4,42000,7/7/2015,NA
773714,1,design,28,217000,5/28/2013,6/6/2014
927533,1,customer_service,1,32000,8/28/2012,7/11/2014
70973,8,sales,3,34000,6/24/2013,4/25/2014
689592,1,sales,27,198000,7/1/2013,7/7/2014
91381,5,data_science,15,213000,8/20/2013,9/12/2014
678554,1,customer_service,20,123000,9/14/2015,NA
33636,6,sales,5,113000,1/7/2013,11/22/2013
443268,1,sales,2,54000,7/21/2014,6/5/2015
320913,1,engineer,12,189000,11/26/2012,11/7/2014
921167,1,customer_service,16,130000,4/25/2011,3/15/2013
554307,3,design,19,143000,7/22/2013,8/15/2014
744994,5,engineer,1,71000,6/1/2015,NA
509759,1,customer_service,5,61000,12/29/2014,NA
787190,3,sales,2,43000,4/23/2012,5/8/2015
889253,2,engineer,29,318000,9/12/2011,NA
819822,3,engineer,6,151000,7/18/2011,7/6/2012
891730,3,customer_service,29,1.00E+05,11/3/2014,10/9/2015
843381,1,customer_service,7,68000,2/10/2015,NA
93709,1,sales,24,214000,6/1/2015,NA
12226,1,customer_service,9,80000,7/7/2014,NA
193427,7,design,10,111000,1/9/2012,1/3/2014
82418,3,customer_service,1,22000,12/1/2014,NA
542127,1,design,9,97000,4/11/2011,3/16/2012
963328,1,engineer,26,305000,10/21/2013,10/10/2014
249796,3,customer_service,5,49000,11/14/2012,11/22/2013
418616,1,design,9,107000,10/17/2011,1/4/2013
392676,8,customer_service,10,70000,2/14/2011,9/26/2013
53213,2,marketing,10,114000,4/18/2011,9/18/2015
907695,6,marketing,4,42000,9/9/2015,NA
129866,4,marketing,11,117000,11/12/2015,NA
126970,2,customer_service,21,117000,8/6/2014,NA
889285,5,design,8,121000,4/7/2014,5/29/2015
103694,3,customer_service,26,86000,6/15/2015,NA
977577,4,customer_service,14,73000,6/1/2015,NA
879485,4,data_science,23,204000,6/20/2011,5/10/2013
312654,5,customer_service,6,72000,1/22/2013,12/27/2013
833806,1,data_science,27,337000,1/6/2014,NA
36760,10,engineer,10,172000,12/10/2012,NA
373675,3,engineer,2,56000,7/20/2015,NA
139643,10,customer_service,14,65000,9/24/2012,NA
201672,4,customer_service,25,92000,6/18/2012,7/19/2013
437952,4,engineer,23,230000,6/26/2012,2/20/2015
633422,2,marketing,19,205000,4/23/2012,7/31/2015
341462,2,sales,20,187000,8/15/2011,8/2/2013
759795,3,data_science,1,66000,5/23/2011,4/24/2015
851463,1,customer_service,2,32000,5/22/2012,12/12/2014
238405,3,customer_service,18,75000,4/5/2011,7/6/2012
758878,2,customer_service,12,73000,5/18/2015,NA
210862,2,design,22,201000,9/16/2013,NA
537629,2,engineer,1,75000,1/12/2015,NA
37008,4,customer_service,23,99000,10/6/2014,NA
31099,6,design,10,95000,11/21/2011,NA
285340,1,design,17,224000,5/22/2014,4/10/2015
231541,2,customer_service,15,114000,7/27/2015,NA
761324,4,customer_service,6,65000,2/3/2014,2/20/2015
225133,6,data_science,29,209000,11/7/2011,11/9/2012
775520,2,customer_service,7,94000,3/17/2014,2/5/2015
205824,9,design,18,182000,5/23/2011,8/3/2012
609819,10,sales,15,138000,7/16/2012,8/30/2013
289582,2,customer_service,1,30000,2/17/2015,NA
170059,3,engineer,22,271000,2/18/2014,2/6/2015
817318,1,engineer,20,334000,6/27/2013,NA
250514,2,customer_service,8,78000,4/8/2014,NA
377704,6,customer_service,26,82000,3/25/2013,2/28/2014
200539,10,customer_service,29,88000,3/28/2011,4/12/2013
921433,3,data_science,25,280000,4/25/2011,5/11/2012
507800,1,customer_service,10,73000,6/10/2013,4/4/2014
